,rbfsvm,lightgbm,gbc
peptide_132,0.24679848563540452,0.5626520789867009,0.3957966049068767
peptide_133,0.5244418179574979,0.48964631399885555,0.6805449364560461
peptide_134,0.9722403223594925,0.9884808273042623,0.8201754953096426
peptide_135,0.4886565715167411,0.19477039897044515,0.3171965103535163
peptide_136,0.8960856718103414,0.24636629799452547,0.5676729595841883
peptide_137,0.3946521730502938,0.6460952899455201,0.6188113986598125
peptide_138,0.5577851751575845,0.5470237738116992,0.36279224616485783
peptide_139,0.8839335518862408,0.18930495526964752,0.7953523623450464
peptide_140,0.17244752660089183,0.3637647683595208,0.44887868719760593
peptide_141,0.916955043868382,0.9831950063854711,0.9006913094663195
peptide_142,0.1554240995188772,0.23809680509332964,0.2612141932057228
peptide_143,0.7562637797539739,0.8587612921976773,0.5200667756664873
peptide_144,0.7104832494461351,0.9241208752819043,0.8796069068079392
peptide_145,0.834075249776573,0.902924996444543,0.696025425749586
peptide_146,0.5144484141418982,0.6592357342891021,0.5146653526229017
peptide_147,0.3743563065697612,0.1328803289696599,0.08542847293562132
peptide_148,0.4146001208824596,0.4214369066800558,0.39971953620099526
peptide_1,0.29347006898455563,0.15345753574018461,0.16367254402660728
peptide_2,0.5287326544071311,0.501922419547091,0.3369943049058338
peptide_3,0.1525457534633931,0.05099570681544799,0.2033937365229498
peptide_4,0.12656863646031602,0.06079747280929093,0.2977405407709929
peptide_5,0.8441646173926481,0.539088635739308,0.814718587690347
peptide_6,0.8132430344419056,0.6654946405672206,0.6939885570557298
peptide_7,0.6521292709089356,0.35374947506753757,0.46863914165618165
peptide_8,0.7928989801923914,0.24909959830154788,0.6076326975099604
peptide_9,0.8916539606237517,0.7346266280546139,0.6855273067144668
peptide_10,0.4496604069294856,0.06899985208985929,0.2636074429854454
peptide_11,0.6893546040552934,0.35734238844903454,0.6000803326805262
peptide_12,0.3319309170557848,0.19822797670045195,0.29937104814179877
peptide_13,0.8026770646813542,0.8018880687171427,0.5198753575114947
peptide_14,0.3571009006481189,0.6834393612292374,0.49072656057875014
peptide_15,0.47616953505321574,0.2609415581534898,0.5487240070489676
peptide_16,0.6707861451326975,0.4944055230348767,0.48199963567301785
peptide_17,0.7476426069847079,0.3871954375190619,0.5259503185509458
peptide_18,0.23003711273112434,0.20749568759728923,0.2617835922652504
peptide_19,0.6445940144980415,0.1136763286993031,0.5572394544500515
peptide_20,0.6282670706091729,0.7610297343337132,0.6679591533385716
peptide_21,0.26494684962030607,0.2815902889496932,0.23605992395645156
peptide_22,0.40303982036882163,0.23308575962653877,0.4401381127872175
peptide_23,0.8229445125190447,0.7969839436738083,0.6975694115448182
peptide_24,0.4235718804493286,0.6363438352454893,0.46407506645740537
peptide_25,0.7772044998011922,0.8279523037052722,0.834965488323757
peptide_26,0.7477841874729136,0.7620687483303894,0.6385138702708453
peptide_27,0.13415607272304783,0.1096204311251382,0.1275080380632476
peptide_28,0.7204441233069094,0.18791897920863204,0.7105621531984924
peptide_29,0.6067420400996344,0.1927985051647284,0.5615689027287474
peptide_30,0.41620913483286,0.46934169711284673,0.5038817738596579
peptide_31,0.727540356686414,0.8366558920010226,0.7559194651717486
peptide_32,0.47005337082560616,0.38144632034069575,0.6642030354898419
peptide_33,0.6936673974773642,0.6924390046073586,0.7118449653913113
peptide_34,0.7585345661844539,0.5853122351144886,0.6750535286044994
peptide_35,0.11259119172597991,0.47360762285633634,0.2349780767739372
peptide_36,0.8856362922674842,0.9484379133709036,0.790637305905923
peptide_37,0.8380539938053087,0.990589566292574,0.8928344680135485
peptide_38,0.2569811701753445,0.4824695661095329,0.5326503324901408
peptide_39,0.890822723197789,0.28903074410417134,0.34559533578407287
peptide_40,0.9089920452626065,0.7677819327715228,0.6653757612799801
peptide_41,0.9437212628359131,0.8607863287981243,0.579720233315448
peptide_42,0.8065369474606717,0.9045883432852879,0.6510039142046897
peptide_43,0.7672144291434169,0.24722785368393274,0.6583029604556048
peptide_44,0.6655879402594701,0.7227248251065639,0.750833671113766
peptide_45,0.8877861139579757,0.9787991904814589,0.8117403354676578
peptide_46,0.7990844927345839,0.788525134030865,0.41934656951208005
peptide_47,0.4442873573339212,0.6020025798361632,0.4226914541177618
peptide_48,0.4101133819231539,0.4820937058640939,0.6175074649107928
peptide_49,0.7550295380450484,0.2021104955574789,0.7128016054687983
peptide_50,0.5822886986035956,0.8944799228208109,0.5481567432768786
peptide_51,0.9687611759019116,0.9064409059565612,0.7025827863819846
peptide_52,0.06018370102740449,0.26074465597328517,0.2150337702857351
peptide_53,0.9142208503007632,0.7254855550234194,0.8050044562814253
peptide_54,0.5087021222332169,0.8795909254221708,0.7436310686470365
peptide_55,0.6482137140072655,0.6219052915787152,0.3189394393208268
peptide_56,0.6293556588110159,0.9175275749790499,0.6278368084082948
peptide_57,0.38473936961885524,0.1793889647166586,0.2953069627506371
peptide_58,0.33805517031271975,0.18748356554252657,0.3873802809591741
peptide_59,0.6158173075297821,0.22277246655973149,0.5229752275877861
peptide_60,0.7308892945533881,0.2619936903854026,0.5816815140602261
peptide_61,0.7808340859387709,0.982089692039959,0.8087303189990558
peptide_62,0.9386516325424464,0.9785569519902986,0.8371220095958952
peptide_63,0.28777419592738923,0.28872588446704683,0.32897571772337386
peptide_64,0.4244343989983248,0.3169547250184229,0.33839354802490007
peptide_65,0.832368492427805,0.9749704382649864,0.6397602485705347
peptide_66,0.9140838219733807,0.9645573188184859,0.6599689307903174
peptide_67,0.9324778192072628,0.9166424934994498,0.675968134495393
peptide_68,0.2748547984086437,0.33433865551047004,0.2524255055523591
peptide_69,0.7712075329486859,0.7348246728944361,0.3352125605866577
peptide_70,0.8878594710445076,0.980943228250816,0.8322517865171393
peptide_71,0.8909217851832095,0.9386261904512861,0.6630847079598168
peptide_72,0.843088678244733,0.9844609515880752,0.6911604015699006
peptide_73,0.6682652747412625,0.8290589371494075,0.643191702457404
peptide_74,0.42047419772399974,0.843269560218906,0.5927647189694916
peptide_75,0.7910644735047575,0.9552166335121388,0.7571726691643189
peptide_76,0.9273194912623619,0.9502760096488683,0.7335291965714478
peptide_77,0.8711783387562383,0.9671680030234482,0.8049694723211117
peptide_78,0.884569829189155,0.9839548276714846,0.8669142334949579
peptide_79,0.8809026375618099,0.9735330194501227,0.8786379408649132
peptide_80,0.6604156222680392,0.7262298145777171,0.4905771180772673
peptide_81,0.8193045134095414,0.7377131280436339,0.7121030642016832
peptide_82,0.8951378772195445,0.9941695529014839,0.8333279632158695
peptide_83,0.8695826190718177,0.9794932611185485,0.8008638285564658
peptide_84,0.733600730289406,0.6517976583320275,0.6654529824106648
peptide_85,0.05341789242802745,0.13150582674053488,0.26672936801198693
peptide_86,0.9462702592058834,0.997437335466262,0.8618153970083405
peptide_87,0.8777637249508297,0.7829310668938849,0.5993923926918633
peptide_88,0.8065205058466683,0.9199630886493196,0.7387040951313711
peptide_89,0.5231597875720677,0.9191861247893854,0.4509854883041406
peptide_90,0.5145343629933009,0.7748133258888034,0.49675023082516107
peptide_91,0.9156171415427239,0.982429693799848,0.8465311151894468
peptide_92,0.8320203226187622,0.9059666020221744,0.860989255839462
peptide_93,0.948237075788144,0.9869129115530662,0.9226732178270906
peptide_94,0.9887496359597819,0.9935848866009873,0.9081237885057901
peptide_95,0.8956406752428411,0.9805339206944622,0.8118098848578646
peptide_96,0.8825390944541913,0.9930027814454389,0.9255269120922596
peptide_97,0.9227194809399822,0.9928085736022387,0.9539364676122674
peptide_98,0.8728962461996311,0.9902061059872114,0.8606209593189031
peptide_99,0.8965564769233735,0.9919957673732395,0.9232256460625714
peptide_100,0.9375090203519068,0.9331444216500029,0.8267544372888176
peptide_101,0.9338052299137852,0.8697683063415953,0.871573216888537
peptide_102,0.9480495729077649,0.9913518557498388,0.9330265308578665
peptide_103,0.8905430296321631,0.92960414534791,0.8510284556495232
peptide_104,0.9417865005981868,0.9951596138248872,0.9032958137159481
peptide_105,0.7646128687517046,0.9392414381875966,0.8602356131487304
peptide_106,0.6540032564784344,0.9877074272611486,0.781623684280809
peptide_107,0.9359504102923834,0.9762515122076446,0.747763004671633
peptide_108,0.9441421929876971,0.9963043559400622,0.9208873078025744
peptide_109,0.8140299419959784,0.9932400994625481,0.9359294346436459
peptide_110,0.7665270263832168,0.9758645581502364,0.8923372962318546
peptide_111,0.8626617251530058,0.9963223445898227,0.8406436205698194
peptide_112,0.7056616580414335,0.9201332577869967,0.7642078357623463
peptide_113,0.2762062125845726,0.16898248122706946,0.38253227582488625
peptide_114,0.8463616549749275,0.9950960564034091,0.8798748043988779
peptide_115,0.8313424635976936,0.8946603018413755,0.7682698421426716
peptide_116,0.8677540919913866,0.9939336415605441,0.902968056626768
peptide_117,0.801040317554626,0.6088514105371745,0.46330000347095796
peptide_118,0.9609715930306368,0.9815052745311872,0.9012718801231349
peptide_119,0.7701147123623469,0.2631280415267938,0.643505482219134
peptide_120,0.8615579955421907,0.9436336074151884,0.8934227376684537
peptide_121,0.9166128515602845,0.9831615219410795,0.9062436938192494
peptide_122,0.8785506264487241,0.939871105368107,0.9039153143222253
peptide_123,0.8733293764015284,0.9848769335398552,0.8729273625814175
peptide_124,0.10550965131575703,0.02892470397183006,0.32813045375807315
peptide_125,0.8565131668802392,0.9644217763401868,0.8878415519301712
peptide_126,0.8267516862339052,0.9829264104216401,0.81890272254911
peptide_127,0.25731985242636174,0.9810824522310853,0.7779264144451566
peptide_128,0.7520168987576084,0.9810947487241028,0.8860711805058911
peptide_129,0.47458645900076796,0.9877684229547495,0.8403823906056733
peptide_130,0.8323779436019548,0.564264821009015,0.5789438903658836
peptide_131,0.19630240299257393,0.5883660797740378,0.7967548570775465
peptide_132,0.8834925607061953,0.9929299401042038,0.8826151514108226
peptide_133,0.9137525158115621,0.9920624651641653,0.9159628124852766
peptide_134,0.8752950982463994,0.9742912663890754,0.919355861830587
peptide_135,0.8553704690967281,0.983800374703786,0.8580341455666711
peptide_136,0.8761905272610241,0.8943250380828203,0.810900700444515
peptide_137,0.7693823138571623,0.9878893789435581,0.8963905654606886
peptide_138,0.7782817687578996,0.9858893634150836,0.8009311482838003
peptide_139,0.6266468856518181,0.9630582560251023,0.7076557768637753
peptide_140,0.8506167883712167,0.9918900743840269,0.852957229722102
peptide_141,0.11791078894678148,0.913636485552901,0.6753133460046136
peptide_142,0.5512158158919801,0.3676578249374689,0.5552340985160535
peptide_143,0.6642920471718743,0.7764571903810698,0.6988613975569306
peptide_144,0.8243220744347134,0.9880918755459421,0.8701088690529993
peptide_145,0.4381930768441645,0.9316937324794159,0.7926160049877997
peptide_146,0.6930488315424815,0.9709612968221644,0.7717013521580843
peptide_147,0.9416038254055659,0.9704084673806861,0.8717345448481963
peptide_148,0.8608520676956665,0.9669070964165876,0.9488599828761936
peptide_149,0.8354463118314744,0.9844612593016835,0.8618706863035422
peptide_150,0.845195615607729,0.9800376280908721,0.8208585552795372
peptide_151,0.8376199303358763,0.615747959034802,0.6033918630830375
peptide_152,0.5304864713044845,0.406885740151948,0.5244911196515434
peptide_153,0.9355689386706484,0.9970839416789944,0.8808536517617599
peptide_154,0.9603772481377916,0.8325886199023018,0.6017920519949904
peptide_155,0.8993389126582413,0.9689556935300747,0.8833694267323462
peptide_156,0.7517953914905993,0.5922006725659081,0.7281801160233107
peptide_157,0.5,0.30676843626625716,0.4821428628474665
peptide_158,0.43681039266823124,0.28987627525012455,0.34228793698206716
peptide_159,0.4323199938686571,0.8823832607301701,0.6376078795890153
peptide_160,0.5620708441059955,0.11673791999725565,0.29991789896703536
peptide_161,0.16438193676579405,0.40587379930865114,0.273384355199849
peptide_162,0.8258572173678919,0.9750975608764482,0.8489751694460537
peptide_163,0.9029398358713419,0.9404528757496201,0.7539412380775142
peptide_164,0.16739457121671844,0.16290702450092304,0.43358902927271914
peptide_165,0.9397742493646789,0.9872551851629751,0.91174489287362
peptide_166,0.1591478674664309,0.07555740508170264,0.3309779107156654
peptide_167,0.954800315578092,0.541874418560032,0.4569632091520525
peptide_168,0.30105497777108436,0.9890124966830716,0.8451084110208841
peptide_169,0.21113539896887182,0.41306717906489787,0.39255468825591006
peptide_170,0.8521366079619996,0.9363904301009665,0.8487998243527932
peptide_171,0.9704421042639589,0.9979422776596945,0.9343447808149975
peptide_172,0.3027840557253029,0.8613573612935677,0.5385865494419178
peptide_173,0.955504712542461,0.9578276076982754,0.9622153204227633
peptide_174,0.13260991701097638,0.7910352104987264,0.2727184960224246
peptide_175,0.5,0.08140033367105604,0.3720923776307428
peptide_176,0.23753244683414595,0.2703558428339771,0.21215819253800147
peptide_177,0.4733426514284682,0.5738382661013228,0.4296398241713672
