mean,scale
0.005645111175219904,0.020101152723794945
0.012004589117785762,0.02844363550742237
0.010068480844763415,0.03701030191553148
0.016837453967785028,0.03657365552017075
0.07834300441614687,0.07059430642366807
0.015628149656766434,0.031914085983824725
0.04029409612771241,0.056304658644420885
0.01706140560544908,0.03909780580644583
0.05615213283273012,0.08430584725612232
0.2223933770415547,0.17223551217744745
0.035740052516650286,0.04999666916565469
0.06473062714280205,0.06366160645365236
0.027378515572529696,0.04743421069908267
0.0778956864668471,0.07741266763949659
0.04778541419415684,0.05459055048436907
0.016181414905257957,0.04777025244805435
0.01879999480372712,0.041778633099905364
0.004537180166055245,0.018486317991186253
0.01856253747678376,0.03851054495099388
0.0562155038400718,0.06260916530345013
0.018374712835107488,0.0445399282233444
0.0643228554166508,0.10429704121120692
0.011159262963813367,0.028199404570853556
0.04086496924503606,0.058377001528839054
0.025614645312971498,0.046917170895950384
0.007738548675004388,0.024860637882912536
0.010227272621594381,0.03131182471733065
0.011507944761372832,0.04016735167628779
0.016827772506338354,0.037091327499829595
0.07337974298010015,0.07494220318688438
0.01906074526725101,0.04891454831487176
0.03810210006135942,0.05054165669768263
0.018203195812603927,0.04077990361794704
0.054395927414359765,0.08529532597994965
0.1759040975090725,0.1485408745450717
0.033635435195345426,0.055388557007610376
0.09226286062232159,0.09181934627920044
0.028469488288944477,0.05371905114433923
0.0922513137713093,0.0821066677471339
0.0377594906582968,0.0607503293795881
0.01377316180796106,0.04059222959483418
0.03230389855563593,0.05820522548211001
0.006124085102123638,0.02192358399428942
0.01586422697280064,0.035718327924520676
0.09529151579084741,0.0987067240396605
0.024131153646841853,0.05648963168635641
0.02850661580351829,0.054044226342860574
0.009926721522883234,0.027293979366265476
0.035408129644183016,0.06449914580308964
0.030635190261055684,0.05135792016682967
0.006125933855393025,0.021661308866329578
0.008261776007797324,0.02431352590164891
0.007863254334345494,0.03278723913343565
0.01882837556764928,0.0504825248378177
0.08643963637297035,0.08055963490483446
0.018600513762040964,0.040449792966147945
0.030810375597444373,0.04950223097181404
0.02006685997141168,0.04412792994194202
0.04849088371529253,0.0904734671689094
0.17990101437856576,0.15436811917677845
0.03348372878526166,0.058899016109139224
0.08922138281715199,0.09324399425531091
0.03191017404121479,0.053952123400887814
0.0884553720375835,0.09254313627236914
0.03205484323252593,0.052138642168082346
0.009858349921876773,0.03969697689669853
0.03234336542818691,0.0655836914393918
0.006343309516988177,0.0254599961104074
0.023023969945834305,0.043880681214435696
0.09908739725454668,0.11199580182513409
0.022541524619056803,0.052257844922362545
0.03308866927986542,0.0665507573671934
0.007822627358227205,0.02509102214147071
0.032336396764813334,0.05134973945857691
0.02944760037155924,0.05243847518364738
0.004819734599251662,0.019991151988859857
0.009410050865804223,0.029522241895977963
0.010142351038424072,0.03789603980341748
0.016557618697117266,0.03878699326048274
0.08418745770770966,0.08292716068338706
0.023177120672204912,0.050823121219218136
0.02908697538295097,0.048638068143880185
0.016674752104909058,0.04171481262621486
0.050494201853341386,0.08607814364714751
0.299950801938533,0.1258165547338515
0.3194381087091769,0.14421533873116196
0.38061108935229004,0.13597941325480145
0.28661314295575174,0.16836525381880155
0.37470102367902647,0.14538583768385624
0.3386858333652218,0.14832758639071458
0.45150255587458826,0.1684550224109713
0.2376979722282857,0.1223611711632217
0.31079947189712603,0.1338149171341762
0.37136505164834666,0.15019422011853423
0.22590283786584436,0.12385204913599519
0.40273211048580904,0.1338079196106026
0.4988785266377661,0.12824442263014021
0.3330827087066323,0.1379675574864333
0.16803876465560158,0.11494744184885913
0.3776483241791445,0.13510791294859248
0.26962694793666114,0.12711975103463088
0.3527247278841943,0.1295587372386377
0.3255176434274073,0.12607905304955985
0.17336088321035878,0.11120890061311269
0.5011214733622339,0.12824442263014021
0.3409721677263342,0.15463111303788332
0.35047536511923877,0.13451517409600738
0.3085524671544271,0.1690184140541274
0.40273211048580904,0.1338079196106026
0.2789893606014082,0.13849360388725462
0.31827852891278274,0.1254926696763301
0.275968835933242,0.14537507682533615
0.4154786969123309,0.1344147793140091
0.3085524671544271,0.1690184140541274
0.17501660954917153,0.12537299086082138
0.7519539376907882,0.12279948804517701
0.07302945276004022,0.09022063843253764
0.4900910906170851,0.17200428912330773
0.2885083518314215,0.1319066288161095
0.2214005575514934,0.12490138704786012
0.5174051240199,0.1449257360928348
0.299950801938533,0.1258165547338515
0.18264407404156696,0.11549937448863674
20.15557569880755,17.851605566419792
23.109874639891824,17.083510848374303
41.35318858778047,17.252401796711503
61.66687172864896,18.771670079691194
87.47116285243902,17.706613217700003
15.741567007191035,15.90842454468531
21.061126100112894,15.191976935959637
39.57091134607436,18.38237458145056
57.32061862830515,21.816179257378167
83.08031672711672,24.248193736808886
14.038638330715035,13.005023025658291
18.817594003817973,12.41454207812382
41.04246425523719,14.169436171551329
62.93413440458937,15.700300218501935
90.2923286018597,14.25514753331223
14.771690603800062,16.524829584660203
18.87267970661598,16.395547395850013
36.4250613478745,20.432797941617107
53.84003757402596,26.535016184116824
77.70110997500451,32.43310754272267
16.522516028776963,15.204392184939373
22.77696908033324,14.258330987806723
42.62676576895314,15.562581135102585
63.19250770930871,17.091303968155373
89.85213317859096,15.36519520237895
16.337128247537922,14.82354879608063
19.673983594002678,14.41651078899228
39.083103992255005,15.544815574514388
59.5225672533622,17.043992502369512
87.87844236157522,14.708198639643282
13.343437718790693,14.143857145381377
21.29657602893494,13.098477344858495
43.14785129214613,14.37841040314742
63.09277950346448,17.34951270524464
89.48886251376615,19.30309354800442
23.25875032644131,20.3929933184486
25.34638196613671,19.535470581767008
40.17152062302158,19.779816124853017
56.565502211053726,22.606673240127456
80.7292978774643,24.316268858768943
17.85696996837644,15.777437099369315
20.56918194835642,15.29068490333689
39.00855258475845,16.192827302290794
59.543771093218076,17.56957073569673
86.99079257268643,15.328849692408161
15.275393829344814,13.370545682501886
20.964433536810407,13.039043169710698
41.94170067062723,16.116764401974052
61.735117856907415,19.56664132767422
87.91404782963893,21.56668505402004
20.844414693741566,21.498647005669934
23.434743811532584,20.84531122081504
37.69792978844192,21.415994423945047
52.15428498602597,23.986526875976615
76.40766517262021,28.604702520147367
13.333332221054375,12.298930216139498
18.68671303159641,11.742511720253304
41.1101599638801,13.043497412028703
64.18267322245327,14.25441621655515
91.04704904940544,12.938807783590196
11.156809582367996,8.789517721324717
20.351567108225737,8.698245142238541
44.439191438726965,11.465305564087148
66.54057533931561,12.783507234685796
94.18855591809876,9.904821303467312
16.966350869002223,14.99955014070436
21.469287479343315,14.680019212916742
40.81185177596524,17.76084586523043
61.11463148972453,18.919485957339294
87.12805367339989,18.233769460840165
23.24972583942041,22.651901164660377
23.739065088282672,22.44554834006379
33.40481716642433,22.801490107282564
45.90059017789726,25.648390633527605
69.13953240879323,31.50824071322107
15.956592646102708,13.784447659144503
21.432521084347655,13.254080532135925
43.494320950946175,15.21946257644792
63.92225695395761,17.074840637583996
90.79592929813234,14.066352832970736
19.109893277200115,19.344887503668357
22.52475595255641,18.431504699611278
38.916739764585195,19.794633450011688
55.4282686605748,22.459617550257644
80.54417609459992,24.517558916919644
15.24808177891175,13.868134310037412
19.291548920514213,13.148894187865272
40.381128855633115,14.840766743052509
61.78300088768337,16.936920800275146
89.10013861001408,15.751224667626886
18.61895372667874,16.481432745835946
22.67561534850134,15.731417126865257
42.172304525088926,16.417954027322516
62.24948690663736,18.503140579657472
88.56190221120318,16.0542097342306
21.34023663062859,22.132479252410505
22.68149886716174,21.82907575916923
33.75603598829865,23.637311736927053
48.48039540448804,27.3320264708216
68.95504503263024,33.09852737702129
11.298607439638445,10.416619512822637
20.01709034921559,10.398305428238318
44.08691215657172,11.50766008367211
66.41539907505356,11.673920625668176
93.95393893834186,9.537865187410071
14.80953435698979,14.552443341280782
20.171944444289245,14.100006094740621
40.54149442176324,17.367936188247022
58.88427255948369,21.02009374321683
83.95839843301272,24.865172481184093
16.12881355443761,14.328366470574075
20.42796895431464,13.832257189574547
40.887437952034574,16.578936480930718
61.83111650879449,18.693668203952996
88.72589105915146,17.188756659270215
18.617811905489926,18.005423446752598
21.574202904366686,17.147334459198255
38.96795801727196,18.263379602707783
57.19188200584978,20.885789708452016
84.95603789987308,19.33435217950654
13.333332221054375,12.298930216139498
18.68671303159641,11.742511720253304
41.1101599638801,13.043497412028703
64.18267322245327,14.25441621655515
91.04704904940544,12.938807783590196
17.3967113177307,17.7998283992735
21.391272203265537,17.05356643516044
38.74043759769624,19.774707418451708
55.349018739311106,23.171153427668855
80.16614651687765,26.710903100520337
19.057464176729862,17.16481762322737
22.657701828119965,16.244812244146623
42.04095751313136,16.615345033983672
62.544256285608405,18.397714478203785
88.57613992496884,16.64147475729399
17.087711553437387,19.01104065255222
21.07049335400685,18.447245099967244
37.82030185536353,20.528074081835022
54.027794978401225,24.836754175169883
77.96969392535978,29.994824063426982
14.930282626780446,12.900565409324114
20.781429664470135,12.389606860741303
43.81879893929005,14.8266456364468
65.25416561192097,15.443619037908258
91.79790426020546,13.087648387303085
18.617811905489926,18.005423446752598
21.574202904366686,17.147334459198255
38.96795801727196,18.263379602707783
57.19188200584978,20.885789708452016
84.95603789987308,19.33435217950654
27.230978938513594,23.87984406617125
27.983483339022982,23.480113777895216
36.452281984005474,22.85653188997651
49.782844644754014,26.608934333536656
71.2213784444846,30.98892429712434
7.759999478950039,5.935929160509935
21.28565835536892,6.074814069560869
47.41492478218595,6.8299884866341305
70.6097334851492,6.561210270062715
97.6646982142616,4.750528448971721
20.351509514151232,27.09849393234691
20.64573450750701,27.088920267505436
23.821887622689477,28.444347075950958
29.746788940361114,32.441342506592875
40.82782363097352,40.7654589970285
12.036527477486047,9.343602872547509
20.53114735277083,9.554389445912989
44.49366860810516,12.63724799279636
66.13242798979385,13.42570894701989
94.21894110123135,10.105944927535962
17.216888483684226,16.668427619881456
20.211639916707796,16.172152961970685
38.21629039587415,17.916853231286545
56.64266137018426,20.21095475352572
84.28928737623333,20.799535142705107
18.733497938837058,19.939079249718993
20.72215776067664,19.541462863942044
35.769518837627324,21.927580889045764
52.28912768143568,25.899074597972835
75.42084964449613,30.297471677944635
11.063704007551179,10.52124317267963
19.95873705127057,10.222068412374812
43.92895638227612,11.069841632814171
66.13133210345717,11.559678047438037
93.9811781455296,9.369664071846389
20.15557569880755,17.851605566419792
23.109874639891824,17.083510848374303
41.35318858778047,17.252401796711503
61.66687172864896,18.771670079691194
87.47116285243902,17.706613217700003
23.814250736039913,22.37027310835688
25.395556003667853,21.903519929907574
36.67529283512795,23.08660843291561
49.39547510088741,26.641086563812085
72.09258382602229,31.313557434895642
0.17681130087436175,0.11825229914914553
0.22318468767897562,0.14570055630002005
0.24819648836246133,0.1396141355832802
0.19927855890515278,0.13371185259688298
0.17920342465878678,0.12703301924989063
0.2539462649040116,0.15189489865846134
0.1942214117332832,0.11869856495759701
0.2598012893924883,0.13419119651167463
0.15699132208235564,0.13286585842962512
0.15060471740666956,0.11241739535442152
0.30615594422780323,0.15551204009948197
0.1736908209767445,0.12049236696028846
0.32333555569819933,0.1506167489039986
0.17566168062613316,0.13141058846096174
0.10830048336275905,0.1034623135905554
0.1972923555675657,0.12429455386594991
0.26194320891036127,0.13662741006945647
0.18695495189084807,0.12043617375586019
0.10399661540808951,0.09418947689363041
0.31708435723373657,0.14710046490082776
0.18191287909059586,0.13184626686923345
0.25066495042615317,0.1403173410790467
0.18767227716420148,0.12822230555717373
0.19962282159257963,0.13788056503803597
0.2263678947394698,0.1394241709698641
0.25347887046507794,0.1531827330624871
0.16359494208360323,0.1145199140051528
0.23133969667567847,0.1475790674541061
0.14506060421912736,0.11025034219529624
0.24223449453765375,0.13864601807462873
0.24546796128281723,0.16599724275713712
0.019444195750602515,0.03981356522516762
0.1082065410750388,0.1312658369054726
0.26717732433496943,0.13972806305772584
0.20064594556040205,0.12821213089018774
0.1391898216192313,0.11017805263422147
0.29986775414033584,0.14732500605280188
0.1920256517950682,0.127682531138393
0.1001282344130015,0.09869462293798296
0.135522838807097,0.30347944547728395
0.14072426252494202,0.29534989366101044
0.07397400636358732,0.2157347447053134
0.05096262740656852,0.1809594884680931
0.13842150676805265,0.2995534977667965
0.042630642290891446,0.17227850076517887
0.010381275953189882,0.07803548083736198
0.14792374480936205,0.30843817237348
0.1665938629132287,0.31533469687486
0.10352963382408455,0.25864528195259046
0.06525373456290784,0.21781167137794502
0.10369141994283555,0.26224887684747683
0.056625141562853906,0.20207763387890146
0.013873159682899207,0.09964577007968234
0.0825783314458286,0.23963881371864104
0.07053605134012834,0.21180360510371463
0.04033867227525212,0.17510832473261512
0.034352585881464705,0.16119627349115978
0.034581782883028635,0.1586109136085252
0.024820687051717628,0.13561961116597762
0.012835032087580217,0.09694647591860792
0.050396375990939976,0.1909264437824174
0.058323895809739526,0.20849785856652325
0.02979561020331122,0.15314269938635294
0.027530604540797067,0.14427123872123926
0.022178180445451112,0.12568102925439603
0.01466860810009168,0.10898928991991773
0.007172517931294829,0.07939240647792858
0.08286145715364288,0.22303226509910895
0.09552796203419078,0.24816635275687743
0.05666558809254165,0.20605056343515255
0.044261985654964135,0.17291727316257308
0.06162837728522893,0.2005540458427011
0.028002480720487513,0.14234134038074447
0.004530011325028313,0.05301637554131563
0.04225314134713909,0.18355221232586605
0.045016987542468856,0.18233544708712646
0.042374480936202344,0.1663995192091782
0.025292563231408077,0.1431793948000806
0.020951302378255945,0.12778253602764156
0.019225583778245157,0.12107498397778411
0.006983767459418648,0.07082394595580124
0.028851857843930323,0.14947934244718808
0.009437523593808983,0.08265460533978866
0.0362400906002265,0.17721005697145178
0.003020007550018875,0.044060198559679145
0.0028312570781426952,0.042250603145767916
0.004530011325028313,0.06715273875593926
0.0,1.0
0.1354769994067842,0.2864558904161659
0.10636089090222725,0.26071138003062855
0.07842582106455266,0.236384251613047
0.06846249258480289,0.23223632749291415
0.11888583292886801,0.27576997618367216
0.05851264628161569,0.2103977727682431
0.023216308040770097,0.1371419935988408
0.15355929461252224,0.297363161604801
0.1514533786334466,0.3304044052826367
0.10491829801003073,0.2648518596123784
0.08938413417462114,0.24894098856743682
0.2022757914037642,0.34661773844576943
0.05964514911287279,0.21049092620325563
0.017402793506983767,0.10346835007001741
0.08360028042927249,0.2346148567719466
0.06292131801758076,0.2079891886941457
0.08132448902550826,0.23315255305793897
0.044046270829962784,0.17381007324829317
0.07200830502076255,0.22219710840433454
0.049641374103435255,0.20020798230642958
0.006795016987542469,0.07494225710788541
0.05140753923313379,0.18841472322689112
0.06962195976918513,0.21914841351446512
0.045016987542468856,0.18025319241821366
0.04869762174405436,0.1936545347269616
0.050908698700318174,0.19893813015546685
0.033948120584587176,0.16553977490843566
0.003963759909399773,0.0605386059384104
0.08768537992773552,0.23278230495317226
0.1025292563231408,0.2541796482083986
0.05728576821442053,0.21000612801535012
0.054020385050962634,0.18980364729024235
0.12091624871919322,0.27333439965219136
0.03944884862212155,0.17373924723437273
0.009626274065685165,0.0858077996846523
0.050396375990939976,0.19863832782076524
0.04747074367685919,0.18334934620618343
0.03218195545488863,0.1576783415853629
0.03293695734239335,0.15531004294471815
0.02982257455643639,0.15047094805107572
0.032653831634579085,0.16125659920704846
0.0009437523593808984,0.02020071006712105
0.030671951679879197,0.15271388810200295
0.01494903737259343,0.09548710454707973
0.028029445073612685,0.14905808924300193
0.0037750094375235935,0.04875026783698954
0.005190637976594941,0.0685542389447601
0.01189127972819932,0.10708291874435795
0.0,1.0
0.0833737798630211,0.23463243558823213
0.094480396915278,0.24860676765387002
0.05492638731596829,0.20551403263215462
0.03114382785956965,0.15051687407980313
0.051701450682198134,0.18748836463257817
0.03661759154397885,0.16575601757587896
0.005285013212533031,0.06017677645860977
0.07550018875047186,0.22023297968080544
0.10885239713099283,0.26097641039500963
0.04983012457531143,0.1925510627050868
0.03520196300490751,0.1704791398961257
0.04621690125653886,0.17672868199318165
0.029728199320498302,0.15051574976964804
0.0032087580218950543,0.05161074394157482
0.06983767459418648,0.2223059114905799
0.059550773876934686,0.20343102575611174
0.02406568516421291,0.14031366546164264
0.022461306153265383,0.13407947927913955
0.021746750795448418,0.132271579138637
0.02274443186107965,0.13163386727818388
0.006795016987542469,0.07494225710788541
0.02953944884862212,0.14855459568007415
0.05889014722536806,0.21144859542255026
0.02988998543924931,0.1546828830732518
0.016583077171978645,0.11026539520650044
0.010192525481313703,0.08444848832019627
0.02123442808607021,0.13140795109594353
0.0029930431968937066,0.05061902177471104
0.0383837566736774,0.16440050781738252
0.04241492746589009,0.1687098196300356
0.0299843606751874,0.15315721361926274
0.02982257455643639,0.14224956130325406
0.03770290675726689,0.15453441301925105
0.03048320120800302,0.1612669826760649
0.005096262740656852,0.06496855949836225
0.02283880709701774,0.13465967174379875
0.03196624062988729,0.15754606753179615
0.02255568138920347,0.12888941755178043
0.013590033975084938,0.10554780570493551
0.024537561343903357,0.14353005872424432
0.01878067195167988,0.12010360272843312
0.0033975084937712344,0.053100979408834334
0.019818799546998868,0.11026840691821854
0.005379388448471121,0.0696776911193002
0.020196300490751225,0.12365216142142264
0.007927519818799546,0.07355894312679968
0.03114382785956965,0.15382457074893768
0.003963759909399773,0.0605386059384104
0.0,1.0
0.071442053605134,0.2138707351142906
0.0658739146847867,0.21967952156174422
0.027624979776735156,0.13973923827156953
0.014695572453216848,0.10742969850676058
0.021517553793884484,0.12330159789901426
0.0071725179312948275,0.07190724146495649
0.0071725179312948275,0.07190724146495649
0.06351453378633447,0.2119134928096817
0.10249150622876557,0.26103930949067256
0.04156555034244728,0.17783453914590883
0.03473008682521706,0.16483115201471646
0.05369950924877312,0.19377380293248517
0.027557568893922232,0.15261237287612023
0.009060022650056626,0.08857446476485199
0.03830016717898938,0.1699144550007896
0.04511136277840694,0.17827719379127127
0.02368818422046055,0.13182575377963685
0.014722536806342015,0.10978172699469428
0.01651566628916572,0.11378765487236449
0.012929407323518308,0.09375827023461047
0.0022650056625141564,0.04753814691237906
0.027840694601736504,0.14856502759433468
0.04706627837998167,0.19165019687859444
0.008965647414118535,0.08044147848683608
0.018470581890740443,0.11988756525035787
0.022083805209513023,0.13732890778993584
0.015073073396969205,0.10530662211674875
0.00037750094375235937,0.011211206043727818
0.026020600765787626,0.13387394411266232
0.032465081162702907,0.14971303831565277
0.020856927142317853,0.1143175924008275
0.019036833306368982,0.11960184804900732
0.024141185352963383,0.13004679859126547
0.014722536806342015,0.11564290244139865
0.0022650056625141564,0.04753814691237906
0.017189775117294935,0.10897939959414985
0.02897319743299358,0.1477107817955249
0.019535673839184597,0.12913822572522335
0.019913174782936957,0.12956705991026962
0.008466806881302918,0.07851408695156356
0.015288788221970554,0.11597698981145682
0.0041255460281507846,0.06071841873957052
0.0049075122687806715,0.05915453038458217
0.008089305937550558,0.08217476753645181
0.0037750094375235935,0.059237584736679595
0.0056625141562853904,0.07503632513466565
0.0022650056625141564,0.04753814691237906
0.0016987542468856172,0.037586470612176875
0.0,1.0
0.10286900717251793,0.25810251909018234
0.1236153804670226,0.27768467758492044
0.026613816534541337,0.14539453871839053
0.01793129482823707,0.1193470293397705
0.03294774308364342,0.15813547973668496
0.021868090384511672,0.1327911360511214
0.013967534918837298,0.08864683544835689
0.08547699940678424,0.24672139029354928
0.1834870301461468,0.33825115219504187
0.05251307771126571,0.1902880933834369
0.03536374912365852,0.16479038126959408
0.0427519818799547,0.1680754031816835
0.02255568138920347,0.12961956807794642
0.03303133257833145,0.17507275274947046
0.04970878498624817,0.18320525677841717
0.0734239335598339,0.23987805057011227
0.03331445828614571,0.15923107720146848
0.017122364234482015,0.11254227807049304
0.03001132502831257,0.14779632008654556
0.010920563015693253,0.0868806521446764
0.0016987542468856172,0.03758647061217687
0.04114760286900717,0.1664002150445118
0.06993204983012456,0.21059389297236364
0.017402793506983767,0.10880350314888189
0.02557568893922235,0.1424957933292591
0.031974329935824844,0.13907979354440822
0.009316184004745726,0.08151581056989897
0.007927519818799546,0.07852337232592897
0.056635927304103974,0.19390571850156638
0.1432548670657391,0.3119147304357876
0.024820687051717628,0.13065766578994784
0.026425066062665155,0.13388463606914294
0.06326241708461414,0.2251889478649577
0.016326915817289546,0.11059062337602227
0.007399018497546244,0.055154515685676093
0.030577576443941108,0.149900201238895
0.050086285930000536,0.20761883302222173
0.01868629671574179,0.12490090947862804
0.011136277840694602,0.09369479124270817
0.01755379388448471,0.12045238213726256
0.01245753114382786,0.09852422074460142
0.0,1.0
0.003963759909399773,0.0605386059384104
0.005096262740656852,0.06918934266865653
0.0032087580218950543,0.051610743941574826
0.0016987542468856172,0.029094524526987832
0.012080030200075502,0.0896284552193092
0.0016987542468856172,0.03758647061217687
0.0,1.0
0.045246184544032786,0.1812592835214221
0.06842204605511513,0.22827334894677756
0.02375559510327347,0.1382761421615099
0.012996818206331228,0.10362820834140668
0.020573801434503585,0.13291089339353454
0.020951302378255945,0.134030645512817
0.0033975084937712344,0.047470649864404725
0.05357816965970986,0.19574428245440764
0.049520034514372,0.1875827140455585
0.03916572291430729,0.17513307914975074
0.033287493933020544,0.16973040692147
0.029350698376745938,0.15612830465755229
0.02963382408456021,0.15144587923909766
0.0028312570781426952,0.050399557078270964
0.031710079275198186,0.1519074890930768
0.044073235183087964,0.18419555966408419
0.01840317100792752,0.12281616249393164
0.01226878067195168,0.1049629138005301
0.01255190637976595,0.10254128880715603
0.01189127972819932,0.09883317884154667
0.01736504341260853,0.09913659225852581
0.0232163080407701,0.1350617451117671
0.03888259720649301,0.16821114405687967
0.013590033975084938,0.10819699951826461
0.008305020762551907,0.08277606698553336
0.011513778784446961,0.09727408982770601
0.014345035862589653,0.10925734286598425
0.0005662514156285391,0.016816809065591732
0.03038882597206493,0.1580088361929659
0.03038882597206493,0.1475060483273838
0.015450574340721564,0.1084898475404863
0.009815024537561343,0.09129359070491438
0.018025670064175162,0.1213262574543037
0.01604379010947527,0.11776002622985958
0.0016987542468856172,0.037586470612176875
0.020196300490751225,0.12485476337726772
0.027530604540797067,0.13859946360362754
0.011419403548508872,0.09700185903032076
0.009626274065685165,0.08244226507740356
0.019063797659494147,0.12609746473315267
0.01340128350320876,0.10549741564155837
0.0033975084937712344,0.05818904905397567
0.0033975084937712344,0.053100979408834334
0.004718761796904492,0.057825456063017325
0.0,1.0
0.0011325028312570782,0.03363361813118347
0.0041255460281507846,0.06071841873957052
0.0022650056625141564,0.04753814691237905
0.0,1.0
0.02189505473763684,0.12823896530670126
0.010165561128188534,0.0774031471042676
0.009909399773499434,0.08727530769964557
0.008493771234428085,0.07663873507774553
0.0022650056625141564,0.03357636937796963
0.016798791996979992,0.09779715505567076
0.020951302378255945,0.13190133631223705
0.011014938251631343,0.09167016567790415
0.005134012835032087,0.05831570383045687
0.013023782559456399,0.09577854376484797
0.0033975084937712344,0.058189049053975664
0.005096262740656852,0.054429562226033984
0.0028312570781426952,0.050399557078270964
0.0033975084937712344,0.053100979408834334
0.007927519818799546,0.07852337232592897
0.005190637976594942,0.06429177444795504
0.00660626651566629,0.07390249886920305
0.01170252925632314,0.09412840503855782
0.01868629671574179,0.11547827296108253
0.0037750094375235935,0.05424794954472248
0.038127595318988294,0.16465273928013868
0.0015100037750094375,0.035440885538795285
0.0028312570781426952,0.05039955707827097
0.01189127972819932,0.0919061691987643
0.00037750094375235937,0.01121120604372782
0.0,1.0
0.0022650056625141564,0.04115366321768204
0.0026425066062665155,0.04882475262884029
0.00622876557191393,0.07307934679457158
0.009693684948498085,0.07377148144223072
0.010758776896942242,0.0899716302302878
0.0028312570781426952,0.03751816256733283
0.023027557568893922,0.13933543981101001
0.0,1.0
0.00037750094375235937,0.01121120604372782
0.011325028312570781,0.1031044161549917
0.007361268403171008,0.08380903544877015
0.0022650056625141564,0.04753814691237905
0.0016987542468856172,0.03758647061217687
0.0,1.0
0.0016987542468856172,0.03758647061217687
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.547054655198611,2.2130991859028986
-0.09463317141662088,0.7630611700071128
0.03879923521278464,1.0796108488706624
0.09538368306117359,1.1702445514114799
0.11259066227568695,1.3545348670061694
0.16025790597133316,1.194234728670802
-0.0814177671106093,0.763305485650037
0.21128523751332842,1.405340897964785
0.856936803412618,2.3879550887387855
0.21729236215849526,1.361042328528067
-0.014010960853318547,0.9466843654551721
-0.025870617851434477,0.8552801739625805
-0.13008295501879108,0.7444349760294097
0.0018844283999145755,1.0244975162394212
-0.17017435161201733,0.7438136767501895
-0.1552091884852109,0.7184972448691491
-0.13701775199111543,0.7183204557512078
0.10448011977142833,1.1227743432643187
0.005344629603227369,1.0426393529287898
-0.09273557421847829,0.7224573143517198
-0.11214633339000965,0.6630897232230535
