,rbfsvm,lightgbm,gbc
peptide_pv_33,0.8200954224010963,0.9343204937612142,0.6352747114809905
peptide_pv_34,0.2026257188693554,0.5421334142177209,0.5776392555328361
peptide_pv_35,0.9094584857307196,0.6099687215923397,0.5349957438025146
peptide_pv_36,0.29463942166268714,0.028122484150260023,0.3952111583765727
peptide_pv_37,0.5796309174613586,0.6792964565372764,0.5249445455514723
peptide_pv_38,0.9573259355130183,0.9922148700800093,0.6988839617990551
peptide_pv_39,0.8014523666290333,0.6648191058896766,0.5803672653911125
peptide_pv_40,0.9025876752511982,0.9779104869558712,0.6220961252650972
peptide_pv_41,0.26962914462920895,0.24431653104984796,0.47714601284304736
peptide_pv_42,0.7146929508730232,0.867250992516992,0.5965698664819299
peptide_pv_43,0.8815884023700632,0.542066827023004,0.5203141351487475
peptide_pv_44,0.7484412387318012,0.9256091791823332,0.6484670583479302
peptide_pv_45,0.8447283894399609,0.9499599661081267,0.6384453835288237
peptide_pv_46,0.166979555207609,0.1235875867179031,0.5412443867718971
peptide_pv_47,0.8986545679561424,0.5021573769308899,0.4731308495504714
peptide_pv_48,0.8096237692371383,0.9655093093336101,0.5854243516375834
peptide_pv_49,0.8110018891982447,0.7204883274614817,0.5515033134184963
peptide_pv_50,0.7224314323245271,0.6632397449874851,0.6089465191370327
peptide_pv_51,0.38490147483591686,0.689214731911679,0.6022883377401019
peptide_pv_52,0.7232203838781345,0.3511868622547972,0.5859166626456557
peptide_pv_53,0.955599061055519,0.9872377117526029,0.6770091406872423
peptide_pv_54,0.7500754801456502,0.9274898386267046,0.7065712977883634
peptide_pv_55,0.8096469256296132,0.7036836298640116,0.6166314278201559
peptide_pv_56,0.5,0.8662508373146542,0.6054983334377663
peptide_pv_57,0.7992673542705427,0.10474786074427499,0.5201201425901592
peptide_pv_58,0.48270260664504944,0.9470577748109055,0.6421681982942247
peptide_pv_59,0.9346145545035893,0.7663580238144938,0.6235362153525643
peptide_pv_60,0.5792427255391371,0.5923191548180178,0.5575371464873088
peptide_pv_61,0.7212506465405416,0.8774184290765672,0.5504241942249813
peptide_pv_62,0.9263487004799374,0.9912001421637645,0.7123324367685878
peptide_pv_63,0.9362565411524228,0.9431697010701839,0.6074521918978728
peptide_pv_64,0.5677778016393413,0.2096846233360485,0.44630363218559344
peptide_pv_65,0.9589223639775533,0.9853566341872656,0.6759802529641066
peptide_pv_66,0.9524842425230808,0.9898354960988849,0.6631726210944183
peptide_pv_67,0.8480952637361184,0.9752095382086603,0.6744082155684237
peptide_pv_68,0.912628854066319,0.9681240169317403,0.6650248879278438
peptide_pv_69,0.9214342673760884,0.9548925088063644,0.653054421116065
peptide_pv_70,0.7728530685501789,0.8172901644479559,0.6409127443626959
peptide_pv_71,0.20966282256155175,0.08595155095486505,0.44060100979687206
peptide_pv_72,0.6132537946262161,0.9806536152416913,0.688676563705043
peptide_pv_73,0.16218762369353326,0.48673659088864657,0.5502138026180056
peptide_pv_74,0.7855145025792255,0.37260761148683463,0.5188382117153191
peptide_pv_75,0.937078879338098,0.8972490421670227,0.647190798121403
peptide_pv_76,0.6725945511709001,0.24543369333908943,0.5371141904808013
peptide_pv_77,0.9362147671156733,0.8330745571432727,0.5976974008950723
peptide_pv_78,0.7761621681425982,0.9788089142043952,0.6889265937862862
peptide_pv_79,0.7510747415076056,0.9624556888074763,0.6567917731331471
peptide_pv_80,0.3643453644899539,0.9188547563621191,0.564256766909825
peptide_pv_81,0.860549643664089,0.7340413135579127,0.6014759240851583
peptide_pv_82,0.19507315061404035,0.019041395450510375,0.45331733804698765
peptide_pv_83,0.9085712362859537,0.9202334424872568,0.6339734554673598
peptide_pv_84,0.5467700280477605,0.16747709882852826,0.40025626156256927
peptide_pv_85,0.8026112767384198,0.90987319171858,0.62412738808957
peptide_pv_86,0.24699724659846845,0.05979890445892926,0.4852108366753849
peptide_pv_87,0.8841291186324667,0.11366852729448448,0.5488967942429043
peptide_pv_88,0.6816688277069124,0.949050362222928,0.6286575022158915
peptide_pv_89,0.9600803307370347,0.9946338218001544,0.6907791479484056
peptide_pv_90,0.7999803340116648,0.5483948451220354,0.5871567349802111
peptide_pv_91,0.6950861148332963,0.2504591739177478,0.5924607992183605
peptide_pv_92,0.9907810103167858,0.9865772818201576,0.7008140573375728
peptide_pv_93,0.14445712847824005,0.30363150106672315,0.5117308390080265
peptide_pv_94,0.8117139794617818,0.8769811039111419,0.6275100102192512
peptide_pv_95,0.7259830239434779,0.45002076463295587,0.5951335290508503
peptide_pv_96,0.4943774864697704,0.17896986947619278,0.48174448604328635
peptide_pv_97,0.3755830317297965,0.25290640253932584,0.6027823998831152
peptide_pv_98,0.5091750988567675,0.2567982324786038,0.48296826207694643
peptide_pv_99,0.8480000479421648,0.9872569429985194,0.6786132487007547
peptide_pv_100,0.8091637320060314,0.8527834935524328,0.6513640309037493
peptide_pv_101,0.7788248771665893,0.9666486773152518,0.6683894586507249
peptide_pv_102,0.9203694648976113,0.9370535554187799,0.656555800816276
peptide_pv_103,0.9585636746127687,0.9937715316262734,0.6848072010243352
peptide_pv_104,0.9311521180946751,0.9819549287028837,0.6563065554676033
peptide_pv_105,0.4933364048834186,0.7866433456637335,0.5791499180119255
peptide_pv_106,0.823110675042484,0.9335277322230349,0.6665735156252824
peptide_pv_107,0.038019821028999264,0.01807025735751369,0.39937099880586396
peptide_pv_108,0.5593886691583629,0.08300038516900396,0.4566183796740878
peptide_pv_109,0.3646240174099298,0.7776248827369084,0.5693079925737375
peptide_pv_110,0.8019689748341102,0.9762940048315771,0.686633465538511
