,rbfsvm,lightgbm,gbc
peptide_pv_10,0.9999949602829987,0.9998968975679953,0.961251608022442
peptide_pv_11,0.999999866613863,0.9997693460763509,0.9514680675584193
peptide_pv_12,0.9813851606938833,0.9998231207877949,0.9760438356975901
peptide_pv_13,0.9999983316499492,0.9996345199009722,0.9558172084328463
peptide_pv_14,0.9999934387470719,0.999658931949104,0.9425397705439851
peptide_pv_15,0.9890917311128223,0.9995242705333012,0.9635365550702303
peptide_pv_16,0.9709228790895902,0.9997608062811834,0.9359766834417144
peptide_pv_17,0.976444502409274,0.9996329017586691,0.9652529085900983
peptide_pv_18,0.9999969896339499,0.9998542733263747,0.9743839888146463
peptide_pv_19,0.9999964096877728,0.9998766976797904,0.9693661747533926
peptide_pv_20,0.9999977026721311,0.9999550919010721,0.9831877815203266
peptide_pv_21,0.9999914865010676,0.9999701428595705,0.984809711977422
peptide_pv_22,0.9999901396093591,0.9995878600809472,0.9710511466377989
peptide_pv_23,0.9999990909231926,0.9996904588133319,0.9447825110360272
peptide_pv_24,0.09636419216683345,0.209474603842318,0.16541381459855142
peptide_pv_25,0.9999999982961671,0.9999600072922853,0.9755092096411997
peptide_pv_26,0.999999405510673,0.9994442764112128,0.9491271525462509
peptide_pv_27,0.9719247088873892,0.9994596072188177,0.9636141541543124
peptide_pv_28,0.9721606268359079,0.9996149389376191,0.868661212347865
peptide_pv_29,0.9999995681211086,0.9999337676989599,0.969086977610004
peptide_pv_30,0.9943711493981977,0.9829966645182344,0.8134183166689788
peptide_pv_31,0.9225027405159381,0.9667667737217954,0.6770137846417649
peptide_pv_32,0.9999985794195649,0.9998402226747286,0.946003268154965
peptide_pv_33,0.648979951786595,0.5011705133491146,0.2584328612723736
peptide_pv_34,0.9999921088337781,0.9996471783457377,0.970040319282215
peptide_pv_35,0.9953470262587994,0.9998638061938203,0.9637932528398085
peptide_pv_36,0.9999995306296416,0.999130620522572,0.9433854313741862
peptide_pv_37,0.999999780899094,0.9999383091786167,0.9701823334156847
peptide_pv_38,0.9999969730994255,0.999841079424031,0.9428169345433332
peptide_pv_39,0.9999925803866658,0.9999472201020216,0.9743321320668987
peptide_pv_40,0.9999907831964715,0.999835170612169,0.9630969720260706
peptide_pv_41,0.9974107296594964,0.9998661663033644,0.9599133180658401
peptide_pv_42,0.9999999985376644,0.9999305377089605,0.9853321034769396
peptide_pv_43,0.995299491663147,0.9996519454191714,0.961299516763366
peptide_pv_44,0.2379805428964866,0.9074518209327225,0.7701697519880748
peptide_pv_45,0.9999813949702235,0.9990126708387266,0.9298422644405869
peptide_pv_46,0.9999895957623969,0.9370592523401807,0.7622712084430274
peptide_pv_47,0.9999999395109272,0.9999533401832396,0.981648599416253
peptide_pv_48,0.9999999903094684,0.9999242368074706,0.9819446023704209
peptide_pv_49,0.9413657224723745,0.9930938075750769,0.9129984688192303
peptide_pv_50,0.9896288288221995,0.9976208266691029,0.9052976940826056
peptide_pv_51,0.9999953887800563,0.9995684480747945,0.9309035946296774
peptide_pv_52,0.9858761707440739,0.9514125036091026,0.6075634847716244
peptide_pv_53,0.9999955695207366,0.9993786944423892,0.9495765831072975
peptide_pv_54,0.9999998976651816,0.9999368516232969,0.9767039186546712
peptide_pv_55,0.9999999989340531,0.9999492387199113,0.9807581999965707
peptide_pv_56,0.9999995086083933,0.9999648647875112,0.981448872587178
peptide_pv_57,0.9999978458985437,0.9999659107584846,0.981332485419485
peptide_pv_58,0.973850673262409,0.995472996186177,0.8755828856532349
peptide_pv_59,0.9999996006146217,0.9948107377829923,0.9067848043426107
peptide_pv_60,0.9951205144066955,0.9999106516230771,0.9783936874052928
peptide_pv_61,0.940114927429317,0.977430721993941,0.6829560718586447
peptide_pv_62,0.9999982010155469,0.9996202959678684,0.9370886454255827
peptide_pv_63,0.9999999985631467,0.9999158427936761,0.9855615578092576
peptide_pv_64,0.9970963611240886,0.9999738908283087,0.9800684179191441
peptide_pv_65,0.9999997100924398,0.9998203977792949,0.9788694927637142
peptide_pv_66,0.9881912236999679,0.9574726862296403,0.8703194971015416
peptide_pv_67,0.9999983001089648,0.9998910800745842,0.9669716995782804
peptide_pv_68,0.9999963780019351,0.9998982933690078,0.9462907675235582
peptide_pv_69,0.9999999958864302,0.9999472297301331,0.9780548470058452
peptide_pv_70,0.9999999704684794,0.9998900942287081,0.9789392312470939
peptide_pv_71,0.9818887265185497,0.2986828975048722,0.5822823004861808
peptide_pv_72,0.9779435395695015,0.9921971945748397,0.9714457308070052
peptide_pv_73,0.9929390780324928,0.9998237537636919,0.9736504084640948
peptide_pv_74,0.9945270986031425,0.9996529877291307,0.9154477645437934
peptide_pv_75,0.9963718278698094,0.9999223954978906,0.9695276467345066
peptide_pv_76,0.9999999974696178,0.9999774229627528,0.9826179173211562
peptide_pv_77,0.9999979334223529,0.9999430927722004,0.9785675680060666
peptide_pv_78,0.6285610848104318,0.00507017499606384,0.22508749156913777
peptide_pv_79,0.9999924943010602,0.9999372896177723,0.9799927734956477
peptide_pv_80,0.9999999429053831,0.9999515559993832,0.974825014237311
peptide_pv_81,0.9856273008883788,0.9997802225099914,0.9762475881735068
peptide_pv_82,0.9999999843826083,0.999938703141434,0.9790297964037584
peptide_pv_83,0.9999978691207491,0.9998607025368124,0.9748818791788193
peptide_pv_84,0.9673720585144555,0.9925293295365762,0.9180410430312548
peptide_pv_85,0.9286925264722553,0.7315403868709347,0.40679391861937053
peptide_pv_86,0.8880959697107346,0.8728469313069241,0.8458828283895894
peptide_pv_87,0.9999980363439146,0.9999196262196258,0.9511164548062674
peptide_pv_88,0.9951925974926918,0.9964648449727639,0.9252084874874127
peptide_pv_89,0.9999999982741097,0.9999545971126828,0.9796067184742425
peptide_pv_90,0.9999995961617567,0.9999352800807685,0.9872251495391215
peptide_pv_91,0.999999624334589,0.997925359882247,0.9604261541076828
peptide_pv_92,0.999998297185095,0.9996913845501315,0.971651304124893
peptide_pv_93,0.999999974580599,0.9999633115036276,0.9777206709961744
peptide_pv_94,0.9795290084394258,0.9996096172161587,0.9599827672899659
peptide_pv_95,0.9999999601230349,0.9999473969444682,0.9804988457978814
peptide_pv_96,0.9999993930709554,0.9998580272180797,0.9549138185908478
peptide_pv_97,0.9894938539627542,0.9991684517115647,0.9602054421999383
peptide_pv_98,0.9849569264170601,0.9997793987325594,0.9721113257687439
peptide_pv_99,0.9659547730528618,0.9980040933881957,0.9678179434729389
peptide_pv_100,0.9999813479541477,0.9998236179500177,0.9364942289560398
peptide_pv_101,0.44888966633582916,0.14057306146139228,0.09935027864236204
peptide_pv_102,0.9999831660190107,0.9997106443619779,0.9724610773685992
peptide_pv_103,0.9999948631898319,0.9990011494428866,0.9610057831298177
peptide_pv_104,0.9999974755821395,0.9998796809959859,0.9767032521119102
peptide_pv_105,0.9878606433859392,0.999535146923255,0.9564377482751695
peptide_pv_106,0.9955435289374437,0.9969687421012373,0.898082836608909
peptide_pv_107,0.9999940262191669,0.9998066040418537,0.951661061679764
peptide_pv_108,0.9373324016086295,0.767936438273704,0.8082895638380811
peptide_pv_109,0.9999992046720639,0.9996957763664541,0.9547025652256826
peptide_pv_110,0.9861572812117634,0.9922871451334413,0.8529016643314844
